best	860.206
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	2496.29	79	73	64	5	9	0	81	77	0	6	51	12	45	52	46	34	0	7	30	8	33	2	40	0	19	5	10	38	1	28	0	25	18	66	31	20	42	61	72	0	27	29	3	58	48	44	74	16	35	0	32	39	13	9	53	62	63	0	41	69	71	55	60	64	70	59	56	49	0	47	15	14	11	21	54	0	57	22	65	37	24	36	43	23	50	73	0	67	4	17	68	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	2550.14	84	74	66	6	10	0	80	76	0	6	51	12	52	7	46	34	68	0	13	15	14	11	21	38	0	25	18	66	31	20	42	61	72	0	28	1	47	54	10	5	63	0	32	62	19	9	53	39	74	0	33	29	3	44	48	58	16	35	0	40	2	27	8	30	45	0	41	69	59	70	64	60	55	71	56	49	0	57	22	65	37	24	36	43	23	50	73	0	67	4	17	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	2428.97	83	75	65	5	10	0	81	76	0	6	51	12	52	7	46	34	68	0	13	15	21	11	14	38	0	25	18	41	20	69	66	42	61	49	0	28	1	47	54	10	5	63	0	31	59	70	64	60	55	71	56	72	0	33	16	58	48	44	3	29	35	0	39	32	19	9	53	62	74	0	40	8	27	2	30	45	0	57	22	65	37	24	36	43	23	50	73	0	67	4	17	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	2360.87	82	73	65	5	8	0	81	78	0	6	51	12	45	52	46	34	0	7	40	8	35	27	2	30	0	19	5	10	15	47	1	28	0	25	18	41	20	69	66	42	61	49	0	29	3	58	48	44	74	16	33	0	31	59	70	60	64	55	71	56	72	0	38	14	11	21	54	0	39	32	9	53	13	62	63	0	57	22	65	37	24	36	43	23	50	73	0	67	68	17	4	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	2402.42	83	74	65	4	8	0	82	78	0	6	51	12	45	52	46	34	0	7	40	8	35	27	2	30	0	19	5	10	15	47	1	28	0	25	18	41	20	69	66	42	61	49	0	29	3	74	44	48	58	16	33	0	31	59	70	60	64	55	71	56	72	0	38	14	11	21	54	0	39	13	53	9	32	62	63	0	57	22	65	37	24	36	43	23	50	73	0	67	68	17	4	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	2431.82	81	74	64	6	9	0	80	77	0	6	51	12	45	52	46	34	0	7	40	8	35	27	2	30	0	11	23	43	24	36	37	65	22	0	19	5	10	54	15	1	28	73	0	25	18	41	20	69	66	42	61	49	0	29	16	58	48	44	74	3	33	0	31	59	70	60	64	55	71	56	72	0	38	57	50	14	21	47	0	39	13	32	9	53	62	63	0	67	68	17	4	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	2505.16	81	74	64	5	9	0	81	77	0	6	51	12	45	52	46	34	0	7	40	8	35	27	2	30	0	11	23	37	36	24	43	65	22	0	19	5	10	54	15	1	28	73	0	25	18	41	20	69	66	42	61	49	0	29	16	58	48	44	74	3	33	0	31	59	70	60	64	55	71	56	72	0	38	57	50	14	21	47	0	39	62	53	9	32	13	63	0	67	68	17	4	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	2506.08	81	74	64	5	9	0	81	77	0	6	51	12	45	52	46	34	0	7	40	8	35	27	2	30	0	11	23	37	36	24	43	65	22	0	19	5	10	54	15	1	28	73	0	25	18	41	69	66	20	42	61	49	0	29	3	74	44	48	58	16	33	0	31	59	70	60	64	55	71	56	72	0	38	57	50	14	21	47	0	39	62	53	9	32	13	63	0	67	68	17	4	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	2414.35	80	74	64	5	9	0	81	77	0	6	51	12	45	52	46	34	0	7	40	8	35	27	2	30	0	11	65	43	24	36	37	23	22	0	19	5	10	54	15	1	28	73	0	25	18	41	20	66	69	42	61	49	0	29	3	74	44	48	58	16	33	0	31	59	70	60	64	55	71	56	72	0	38	57	50	14	21	47	0	39	62	53	9	32	13	63	0	67	68	17	4	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	2442.64	80	74	64	5	9	0	81	77	0	6	51	12	45	52	46	34	0	7	40	27	35	8	2	30	0	11	65	43	24	36	37	23	22	0	19	5	1	15	54	10	28	73	0	25	18	41	20	66	69	42	61	49	0	29	3	74	44	48	58	16	33	0	31	59	70	60	64	55	71	56	72	0	38	57	50	14	21	47	0	39	62	53	9	32	13	63	0	67	4	17	68	26	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
