best	1105.38
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	1.1	2136.1	52	45	40	3	9	0	51	45	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	31	9	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.2	2136.1	52	45	40	3	9	0	51	45	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	31	9	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.3	2095.63	52	46	40	3	10	0	51	44	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	9	31	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.4	2095.63	52	46	40	3	10	0	51	44	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	9	31	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.5	2141.71	50	46	39	9	14	0	45	40	0	3	39	20	34	10	38	35	23	0	5	14	27	21	12	47	40	43	30	0	7	46	11	29	2	33	0	8	26	22	25	31	9	16	4	28	0	15	19	0	18	24	42	13	44	36	45	0	32	17	6	37	48	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.6	2158.23	50	45	39	10	15	0	44	39	0	3	39	20	34	10	38	35	23	0	5	14	27	21	12	47	40	43	30	0	7	46	11	29	2	33	0	8	26	22	31	9	16	25	4	28	0	15	19	0	18	24	42	13	44	36	45	0	32	17	6	37	48	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.7	2107.14	51	46	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	28	26	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	6	37	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.8	2127.14	51	45	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	6	37	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.9	2127.14	51	45	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	6	37	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	2	2125.86	51	44	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	37	6	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.1	2006.19	48	45	39	7	15	0	47	39	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	43	40	30	0	6	2	29	11	46	23	0	8	10	4	16	25	9	31	22	26	35	32	0	15	19	0	17	48	7	37	41	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.2	2006.19	48	45	39	7	15	0	47	39	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	43	40	30	0	6	2	29	11	46	23	0	8	10	4	16	25	9	31	22	26	35	32	0	15	19	0	17	48	7	37	41	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.3	2006.19	48	45	39	7	15	0	47	39	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	43	40	30	0	6	2	29	11	46	23	0	8	10	4	16	25	9	31	22	26	35	32	0	15	19	0	17	48	7	37	41	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.4	2006.19	48	45	39	7	15	0	47	39	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	43	40	30	0	6	2	29	11	46	23	0	8	10	4	16	25	9	31	22	26	35	32	0	15	19	0	17	48	7	37	41	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.5	2084.4	50	47	41	5	12	0	49	42	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	47	12	21	27	43	40	30	0	8	10	4	16	25	9	31	22	26	35	32	0	13	48	37	23	6	41	0	15	19	0	18	24	42	17	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.6	2107.51	50	47	41	5	11	0	49	43	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	47	12	21	27	43	40	30	0	8	10	4	16	31	9	25	22	26	35	32	0	13	48	37	23	6	41	0	15	19	0	18	24	42	17	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.7	2082.84	50	46	41	6	11	0	48	43	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	43	14	47	12	21	27	40	30	0	8	10	4	16	31	9	25	22	26	35	32	0	13	48	37	23	6	41	0	15	19	0	18	24	42	17	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.8	2082.84	50	46	41	6	11	0	48	43	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	43	14	47	12	21	27	40	30	0	8	10	4	16	31	9	25	22	26	35	32	0	13	48	37	23	6	41	0	15	19	0	18	24	42	17	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.9	2136.1	52	45	40	3	9	0	51	45	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	31	9	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1	2136.1	52	45	40	3	9	0	51	45	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	31	9	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.1	2136.1	52	45	40	3	9	0	51	45	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	31	9	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.2	2095.63	52	46	40	3	10	0	51	44	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	9	31	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.3	2095.63	52	46	40	3	10	0	51	44	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	9	31	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.4	2158.23	50	45	39	10	15	0	44	39	0	3	39	20	34	10	38	35	23	0	5	14	27	21	12	47	40	43	30	0	7	46	11	29	2	33	0	8	26	22	31	9	16	25	4	28	0	15	19	0	18	24	42	13	44	36	45	0	32	17	6	37	48	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.5	2107.14	51	46	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	28	26	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	6	37	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.6	2127.14	51	45	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	6	37	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.7	2127.14	51	45	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	6	37	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.8	2125.86	51	44	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	37	6	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.9	2122.74	53	44	40	5	13	0	49	41	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	41	17	37	6	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	2	2122.74	53	44	40	5	13	0	49	41	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	41	17	37	6	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.1	2006.19	48	45	39	7	15	0	47	39	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	43	40	30	0	6	2	29	11	46	23	0	8	10	4	16	25	9	31	22	26	35	32	0	15	19	0	17	48	7	37	41	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.2	2006.19	48	45	39	7	15	0	47	39	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	43	40	30	0	6	2	29	11	46	23	0	8	10	4	16	25	9	31	22	26	35	32	0	15	19	0	17	48	7	37	41	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.3	2006.19	48	45	39	7	15	0	47	39	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	43	40	30	0	6	2	29	11	46	23	0	8	10	4	16	25	9	31	22	26	35	32	0	15	19	0	17	48	7	37	41	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.4	2084.4	50	47	41	5	12	0	49	42	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	47	12	21	27	43	40	30	0	8	10	4	16	25	9	31	22	26	35	32	0	13	48	37	23	6	41	0	15	19	0	18	24	42	17	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.5	2084.4	50	47	41	5	12	0	49	42	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	47	12	21	27	43	40	30	0	8	10	4	16	25	9	31	22	26	35	32	0	13	48	37	23	6	41	0	15	19	0	18	24	42	17	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.6	2059.73	50	47	41	6	12	0	48	42	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	43	14	47	12	21	27	40	30	0	8	10	4	16	25	9	31	22	26	35	32	0	13	48	37	23	6	41	0	15	19	0	18	24	42	17	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.7	2082.84	50	46	41	6	11	0	48	43	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	43	14	47	12	21	27	40	30	0	8	10	4	16	31	9	25	22	26	35	32	0	13	48	37	23	6	41	0	15	19	0	18	24	42	17	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.8	2136.1	52	45	40	3	9	0	51	45	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	31	9	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.9	2136.1	52	45	40	3	9	0	51	45	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	31	9	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1	2136.1	52	45	40	3	9	0	51	45	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	31	9	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.1	2095.63	52	46	40	3	10	0	51	44	0	2	29	11	46	7	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	40	43	30	0	8	10	4	16	9	31	25	22	26	35	32	0	15	19	0	17	6	23	37	48	45	0	18	24	42	41	13	44	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.2	2140.51	50	46	39	9	14	0	45	40	0	3	39	20	34	10	38	35	23	0	5	14	27	21	12	47	40	43	30	0	7	46	11	29	2	33	0	8	26	22	31	9	16	25	4	28	0	15	19	0	17	6	37	48	41	32	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.3	2107.14	51	46	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	28	26	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	6	37	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.4	2127.14	51	45	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	6	37	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.5	2127.14	51	45	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	6	37	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.6	2125.86	51	44	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	37	6	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.7	2125.86	51	44	41	5	12	0	49	42	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	17	37	6	48	41	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.8	2122.74	53	44	40	5	13	0	49	41	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	41	17	37	6	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.9	2122.74	53	44	40	5	13	0	49	41	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	41	17	37	6	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	2	2122.74	53	44	40	5	13	0	49	41	0	5	14	27	21	12	47	40	43	30	0	8	38	26	28	20	11	32	0	10	4	25	16	9	31	22	34	35	0	15	19	0	18	24	42	13	44	36	45	0	23	7	29	39	3	46	2	33	0	41	17	37	6	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.1	2025.03	52	47	40	6	12	0	48	42	0	2	29	11	46	23	6	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	43	40	30	0	8	10	4	16	25	9	31	22	26	35	32	0	15	19	0	17	48	7	37	41	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.2	2006.19	48	45	39	7	15	0	47	39	0	3	38	28	34	20	39	33	0	5	14	27	21	12	47	43	40	30	0	6	2	29	11	46	23	0	8	10	4	16	25	9	31	22	26	35	32	0	15	19	0	17	48	7	37	41	0	18	24	42	13	44	36	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
