best	1567.34
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	2540.12	68	60	52	8	18	0	64	54	0	4	5	57	50	10	0	9	21	3	37	63	46	0	16	48	41	17	45	0	20	52	34	8	22	53	0	23	2	62	40	35	43	61	0	24	15	55	18	25	44	13	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	2540.12	68	60	52	8	18	0	64	54	0	4	5	57	50	10	0	9	21	3	37	63	46	0	16	48	41	17	45	0	20	52	34	8	22	53	0	23	2	62	40	35	43	61	0	24	15	55	18	25	44	13	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	2540.12	67	60	51	10	19	0	62	53	0	4	5	57	50	10	0	9	21	3	37	63	46	0	16	48	41	17	45	0	20	52	34	8	22	53	0	23	2	62	40	35	43	61	0	24	15	55	18	44	25	13	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	2516.45	68	60	53	9	21	0	63	51	0	4	5	57	50	10	0	9	21	3	37	63	46	0	16	48	41	17	45	0	20	52	34	8	22	53	0	23	2	62	40	35	43	61	0	24	15	55	13	25	44	18	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	2516.45	68	60	53	9	21	0	63	51	0	4	5	57	50	10	0	9	21	3	37	63	46	0	16	48	41	17	45	0	20	52	34	8	22	53	0	23	2	62	40	35	43	61	0	24	15	55	13	25	44	18	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	2516.49	68	60	53	9	21	0	63	51	0	4	5	57	50	10	0	9	21	63	37	3	46	0	16	48	41	17	45	0	20	52	34	8	22	53	0	23	2	62	40	35	43	61	0	24	15	55	13	25	44	18	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	2523.74	68	60	52	11	20	0	61	52	0	4	5	57	50	10	0	9	21	63	37	3	46	0	16	48	41	17	45	0	20	52	34	8	22	53	0	23	2	35	40	62	43	61	0	24	15	55	13	18	44	25	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	2525.63	70	59	54	10	19	0	62	53	0	4	5	57	50	10	0	9	46	3	37	63	21	0	16	48	41	17	45	0	20	52	34	8	22	53	0	23	2	35	40	62	43	61	0	24	15	55	13	18	44	25	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	2588.74	70	59	54	11	18	0	61	54	0	4	5	57	50	10	0	9	46	3	37	63	21	0	16	17	41	48	45	0	20	52	34	8	22	53	0	23	2	35	40	62	43	61	0	24	15	55	13	18	44	25	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	2588.92	70	59	55	9	17	0	63	55	0	4	5	57	50	10	0	9	46	3	37	63	21	0	16	17	41	48	45	0	20	52	34	8	22	53	0	23	2	35	40	62	43	61	0	24	15	55	13	44	18	25	12	59	42	47	0	26	27	39	58	28	54	7	36	0	29	49	0	30	14	56	6	33	0	32	31	19	51	11	60	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
