best	746.66
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	2208.96	51	47	43	4	12	0	52	44	0	10	7	41	26	30	50	36	16	48	0	11	29	17	19	0	15	45	18	40	14	2	46	25	28	0	20	37	6	21	9	12	38	27	22	0	24	4	44	3	47	49	33	43	5	31	0	32	35	13	8	39	23	34	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	2101.99	50	48	41	6	11	0	50	45	0	8	7	50	26	30	41	36	16	0	11	29	17	19	0	15	45	18	40	14	2	46	25	28	0	20	37	6	12	9	21	38	27	22	0	24	4	44	3	47	49	33	43	5	31	0	34	23	35	13	10	39	32	48	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	2101.99	50	48	41	6	11	0	50	45	0	8	7	50	26	30	41	36	16	0	11	29	17	19	0	15	45	18	40	14	2	46	25	28	0	20	37	6	12	9	21	38	27	22	0	24	4	44	3	47	49	33	43	5	31	0	34	23	35	13	10	39	32	48	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	2102.16	47	46	38	7	12	0	49	44	0	4	44	29	17	19	0	8	7	50	26	30	41	36	16	0	15	45	18	40	14	2	46	25	28	0	20	37	6	12	9	21	38	27	22	0	24	43	33	49	47	3	11	5	31	0	34	23	35	13	10	39	32	48	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	2102.16	47	46	38	7	12	0	49	44	0	4	44	29	17	19	0	8	7	50	26	30	41	36	16	0	15	45	18	40	14	2	46	25	28	0	20	37	6	12	9	21	38	27	22	0	24	43	33	49	47	3	11	5	31	0	34	23	35	13	10	39	32	48	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	2051.47	47	45	39	7	12	0	49	44	0	4	44	29	17	19	0	8	36	41	30	26	50	7	16	0	15	45	18	40	14	2	46	25	28	0	20	37	6	12	9	21	38	27	22	0	24	43	33	49	47	3	11	5	31	0	34	23	35	13	10	39	32	48	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	2051.47	47	45	39	7	12	0	49	44	0	4	44	29	17	19	0	8	36	41	30	26	50	7	16	0	15	45	18	40	14	2	46	25	28	0	20	37	6	12	9	21	38	27	22	0	24	43	33	49	47	3	11	5	31	0	34	23	35	13	10	39	32	48	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	2040.89	52	44	41	6	12	0	50	44	0	4	17	3	47	49	33	11	0	5	28	29	44	43	24	0	8	31	50	26	30	41	36	7	16	0	15	25	46	2	14	40	18	45	19	0	20	37	6	12	9	21	38	27	22	0	34	23	35	13	10	39	32	48	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	2050.09	50	42	39	7	13	0	49	43	0	4	17	3	47	49	33	11	0	5	28	29	44	43	24	0	8	31	50	26	30	41	36	7	16	0	15	25	46	2	14	40	18	45	19	0	20	37	6	12	9	21	38	27	22	0	32	39	13	35	10	23	42	0	34	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	2050.09	50	42	39	7	13	0	49	43	0	4	17	3	47	49	33	11	0	5	28	29	44	43	24	0	8	31	50	26	30	41	36	7	16	0	15	25	46	2	14	40	18	45	19	0	20	37	6	12	9	21	38	27	22	0	32	39	13	35	10	23	42	0	34	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
