best	676.104
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	1095.74	33	30	23	6	11	0	31	26	0	4	14	31	26	6	11	0	12	16	32	7	19	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	10	18	8	27	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	1239.94	34	31	25	4	9	0	33	28	0	4	14	26	31	6	11	0	12	16	32	7	19	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	27	18	8	10	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	1239.94	34	31	25	4	9	0	33	28	0	4	14	26	31	6	11	0	12	16	32	7	19	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	27	18	8	10	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	1239.94	34	31	25	4	9	0	33	28	0	4	14	26	31	6	11	0	12	16	32	7	19	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	27	18	8	10	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	1239.94	34	31	25	4	9	0	33	28	0	4	14	26	31	6	11	0	12	16	32	7	19	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	27	18	8	10	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	1239.94	34	31	25	4	9	0	33	28	0	4	14	26	31	6	11	0	12	16	32	7	19	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	27	18	8	10	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	1239.94	34	31	25	4	9	0	33	28	0	4	14	26	31	6	11	0	12	16	32	7	19	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	27	18	8	10	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	1239.94	34	31	25	4	9	0	33	28	0	4	14	26	31	6	11	0	12	16	32	7	19	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	27	18	8	10	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	1236.93	34	30	26	3	8	0	34	29	0	4	14	26	31	6	11	0	12	19	7	32	16	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	27	18	8	10	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	1236.93	34	30	26	3	8	0	34	29	0	4	14	26	31	6	11	0	12	19	7	32	16	29	0	21	5	17	30	2	13	22	15	20	25	0	23	3	24	0	28	27	18	8	10	9	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
