best	1649.16
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	3290.3	65	58	46	9	13	0	63	59	0	4	52	28	42	41	24	50	0	6	18	37	46	38	7	11	0	8	21	26	13	45	16	0	12	34	57	27	0	14	31	62	22	23	3	54	17	0	20	10	15	25	58	63	60	59	0	43	48	39	47	2	19	32	5	44	0	49	36	40	51	53	9	33	56	0	55	30	29	35	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	3262.57	65	59	49	8	15	0	64	57	0	4	52	28	42	41	24	50	0	6	18	37	46	38	7	11	0	8	21	26	13	45	16	0	12	34	57	27	0	14	31	62	22	23	3	54	17	0	20	10	15	25	58	63	60	59	0	43	48	5	32	19	2	47	39	44	0	49	36	40	51	53	9	33	56	0	55	30	29	35	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	3306.01	64	59	46	11	16	0	61	56	0	4	52	28	42	41	24	50	0	6	18	49	36	37	38	7	11	0	8	21	26	13	45	16	0	12	34	57	27	0	14	31	62	22	23	3	54	17	0	20	10	15	25	58	63	60	59	0	43	44	39	47	2	19	32	5	48	0	46	40	51	53	9	33	56	0	55	30	29	35	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	3306.01	64	59	46	11	16	0	61	56	0	4	52	28	42	41	24	50	0	6	18	49	36	37	38	7	11	0	8	21	26	13	45	16	0	12	34	57	27	0	14	31	62	22	23	3	54	17	0	20	10	15	25	58	63	60	59	0	43	44	39	47	2	19	32	5	48	0	46	40	51	53	9	33	56	0	55	30	29	35	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	3178.26	64	58	46	11	17	0	61	55	0	4	52	28	42	41	24	50	0	6	18	49	36	37	38	7	11	0	8	21	26	13	45	16	0	12	34	57	27	0	14	31	62	22	23	3	54	17	0	20	10	15	63	58	25	60	59	0	43	44	39	47	2	19	32	5	48	0	46	40	51	53	9	33	56	0	55	30	29	35	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	3245.58	65	58	46	11	17	0	61	55	0	4	52	28	42	41	24	50	0	6	18	49	36	37	38	7	11	0	8	21	26	13	45	16	0	12	34	57	27	0	14	31	62	22	23	3	54	17	0	20	10	63	25	58	60	15	59	0	43	44	39	47	2	19	32	5	48	0	46	40	51	53	9	33	56	0	55	30	29	35	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	3199.01	66	59	48	9	18	0	63	54	0	4	52	41	42	28	24	50	0	6	18	49	36	37	38	7	11	0	8	21	26	13	45	16	0	12	34	57	27	0	14	31	62	22	23	3	54	17	0	20	10	63	25	58	60	15	59	0	43	44	39	19	2	47	32	5	48	0	46	40	51	53	9	33	56	0	55	30	29	35	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	3196.37	65	59	48	9	18	0	63	54	0	4	24	28	42	41	52	50	0	6	18	49	36	37	38	7	11	0	8	21	26	13	45	16	0	12	34	57	27	0	14	31	62	22	23	3	54	17	0	20	10	63	25	58	60	15	59	0	43	44	39	19	2	47	32	5	48	0	46	40	51	53	9	33	56	0	55	30	29	35	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	3051.59	65	59	50	12	19	0	60	53	0	4	24	28	42	41	52	50	0	6	18	49	36	37	38	7	11	0	8	17	61	35	31	30	55	14	0	12	34	57	27	0	16	45	13	26	21	0	20	10	63	60	58	25	15	59	0	29	62	22	23	3	54	0	43	44	32	47	2	19	39	5	48	0	46	40	9	51	53	33	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	3098.81	66	60	50	12	19	0	60	53	0	4	24	41	42	28	52	50	0	6	18	49	36	37	38	7	11	0	8	17	61	35	31	30	55	14	0	12	34	57	27	0	16	45	13	26	21	0	20	10	63	60	58	25	15	59	0	29	62	22	23	3	54	0	43	44	32	47	2	19	39	5	48	0	46	40	9	51	53	33	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
