best	1339.43
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	1.6	3046.17	68	61	53	4	11	0	65	58	0	4	36	51	5	25	48	0	9	6	44	7	45	61	3	41	0	13	17	20	30	38	15	62	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	59	24	28	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.7	2850.08	68	61	53	5	13	0	64	56	0	4	36	51	5	25	48	0	9	6	44	7	45	61	3	41	0	13	17	38	30	20	15	62	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	28	24	59	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.8	2830.37	68	60	54	4	13	0	65	56	0	4	36	51	5	25	48	0	9	6	45	7	44	61	3	41	0	13	62	15	20	30	38	17	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	28	24	59	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.9	3004.22	68	61	53	4	11	0	65	58	0	4	36	51	5	25	48	0	9	6	45	7	44	61	3	41	0	13	62	17	38	30	20	15	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	28	59	24	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	2	3004.22	68	61	53	4	11	0	65	58	0	4	36	51	5	25	48	0	9	6	45	7	44	61	3	41	0	13	62	17	38	30	20	15	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	28	59	24	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.1	2809.97	63	60	49	8	14	0	61	55	0	4	36	34	25	48	0	8	11	37	57	49	53	21	0	13	39	38	41	20	17	0	14	60	27	43	50	12	10	46	0	16	52	0	19	31	47	2	58	26	35	33	23	0	29	62	30	9	6	61	7	45	44	3	15	54	0	32	55	51	40	59	28	24	18	42	22	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.2	2809.97	63	60	49	8	14	0	61	55	0	4	36	34	25	48	0	8	11	37	57	49	53	21	0	13	39	38	41	20	17	0	14	60	27	43	50	12	10	46	0	16	52	0	19	31	47	2	58	26	35	33	23	0	29	62	30	9	6	61	7	45	44	3	15	54	0	32	55	51	40	59	28	24	18	42	22	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.3	2809.97	63	60	49	8	14	0	61	55	0	4	36	34	25	48	0	8	11	37	57	49	53	21	0	13	39	38	41	20	17	0	14	60	27	43	50	12	10	46	0	16	52	0	19	31	47	2	58	26	35	33	23	0	29	62	30	9	6	61	7	45	44	3	15	54	0	32	55	51	40	59	28	24	18	42	22	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.4	2758.15	65	60	55	10	15	0	59	54	0	4	36	34	25	48	0	11	37	57	49	54	52	0	13	20	41	38	17	53	0	14	60	27	43	50	12	10	46	0	16	21	8	29	0	19	31	47	2	58	26	35	33	23	0	32	55	51	42	18	24	28	59	40	22	5	56	0	39	15	3	44	45	7	61	6	9	30	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.5	2770.72	65	60	55	10	14	0	59	55	0	4	36	34	25	48	0	11	37	57	49	54	52	0	13	20	41	38	17	53	0	14	60	27	43	50	12	10	46	0	16	21	8	29	0	19	31	47	2	58	26	35	33	23	0	32	55	51	42	18	24	28	59	40	22	5	56	0	39	15	3	44	61	7	45	6	9	30	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.6	2814.42	67	61	54	9	13	0	60	56	0	3	6	45	7	61	44	9	41	0	4	36	34	25	48	0	11	37	57	49	54	52	0	13	17	20	38	30	15	62	39	53	0	14	60	27	43	50	12	10	46	0	16	21	8	29	0	19	31	47	2	58	26	35	33	23	0	32	55	22	40	59	28	24	18	42	51	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.7	2878.07	69	61	56	9	13	0	60	56	0	3	6	45	7	61	44	9	41	0	4	36	34	25	48	0	11	49	57	37	54	52	0	13	17	20	30	38	15	62	39	53	0	14	60	27	43	50	12	10	46	0	16	21	8	29	0	19	31	47	2	58	26	35	33	23	0	32	55	22	51	42	18	24	28	59	40	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.8	3016.77	69	60	56	7	11	0	62	58	0	3	6	45	7	61	44	9	41	0	4	36	34	25	48	0	11	49	57	37	54	52	0	13	17	20	30	38	15	62	39	53	0	14	60	12	50	43	27	10	46	0	16	21	8	29	0	19	31	26	2	58	47	35	33	23	0	32	55	22	51	42	18	24	28	59	40	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.9	3033.9	68	59	56	6	12	0	63	57	0	4	36	34	25	48	0	9	44	45	7	61	6	3	41	0	11	49	57	37	54	52	0	13	17	20	30	38	15	62	39	53	0	14	60	12	50	43	27	10	46	0	16	21	8	29	0	19	31	26	2	58	47	35	33	23	0	32	55	22	51	42	18	24	28	59	40	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1	3049.2	67	59	55	6	14	0	63	55	0	4	36	34	25	48	0	9	44	45	7	61	6	3	41	0	13	17	15	38	30	20	62	39	53	0	14	60	12	50	43	27	10	46	0	16	21	8	29	0	19	31	26	2	58	47	35	33	23	0	32	55	5	40	59	24	28	18	42	51	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.1	2948.55	68	59	55	4	13	0	65	56	0	4	36	51	5	25	48	0	9	44	7	45	61	6	3	41	0	13	17	15	38	30	20	62	39	53	0	14	60	12	50	43	27	10	46	0	16	21	8	29	0	19	31	26	2	58	47	35	33	23	0	32	55	34	42	18	28	24	59	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.2	2987.67	68	59	55	3	13	0	66	56	0	4	36	51	5	25	48	0	9	44	7	45	61	6	3	41	0	13	17	15	38	30	20	62	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	2	58	47	31	33	23	0	32	55	34	42	18	28	24	59	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.3	3093.07	68	60	53	4	12	0	65	57	0	4	36	51	5	25	48	0	9	6	61	45	7	44	3	41	0	13	17	15	38	30	20	62	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	2	58	47	31	33	23	0	32	55	34	42	18	28	24	59	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.4	3079.54	68	61	54	3	11	0	66	58	0	4	36	51	5	25	48	0	9	6	44	7	45	61	3	41	0	13	17	20	30	38	15	62	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	2	58	47	31	33	23	0	32	55	34	42	18	28	24	59	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.5	3079.66	68	61	53	4	11	0	65	58	0	4	36	51	5	25	48	0	9	6	44	7	45	61	3	41	0	13	17	20	30	38	15	62	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	2	58	47	31	33	23	0	32	55	34	42	59	24	28	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.6	2850.08	68	61	53	5	13	0	64	56	0	4	36	51	5	25	48	0	9	6	44	7	45	61	3	41	0	13	17	38	30	20	15	62	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	28	24	59	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.7	3011	68	61	53	4	11	0	65	58	0	4	36	51	5	25	48	0	9	6	44	7	45	61	3	41	0	13	17	38	30	20	15	62	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	28	59	24	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.8	3004.22	68	61	53	4	11	0	65	58	0	4	36	51	5	25	48	0	9	6	45	7	44	61	3	41	0	13	62	17	38	30	20	15	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	28	59	24	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.9	3004.22	68	61	53	4	11	0	65	58	0	4	36	51	5	25	48	0	9	6	45	7	44	61	3	41	0	13	62	17	38	30	20	15	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	28	59	24	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	2	3004.22	68	61	53	4	11	0	65	58	0	4	36	51	5	25	48	0	9	6	45	7	44	61	3	41	0	13	62	17	38	30	20	15	39	53	0	14	10	27	43	50	12	60	46	0	16	21	8	29	0	19	35	26	58	2	47	31	33	23	0	32	55	34	42	28	59	24	18	40	22	56	0	52	11	49	57	37	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.1	2809.97	63	60	49	8	14	0	61	55	0	4	36	34	25	48	0	8	11	37	57	49	53	21	0	13	39	38	41	20	17	0	14	60	27	43	50	12	10	46	0	16	52	0	19	31	47	2	58	26	35	33	23	0	29	62	30	9	6	61	7	45	44	3	15	54	0	32	55	51	40	59	28	24	18	42	22	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.2	2809.97	63	60	49	8	14	0	61	55	0	4	36	34	25	48	0	8	11	37	57	49	53	21	0	13	39	38	41	20	17	0	14	60	27	43	50	12	10	46	0	16	52	0	19	31	47	2	58	26	35	33	23	0	29	62	30	9	6	61	7	45	44	3	15	54	0	32	55	51	40	59	28	24	18	42	22	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.3	2809.97	63	60	49	8	14	0	61	55	0	4	36	34	25	48	0	8	11	37	57	49	53	21	0	13	39	38	41	20	17	0	14	60	27	43	50	12	10	46	0	16	52	0	19	31	47	2	58	26	35	33	23	0	29	62	30	9	6	61	7	45	44	3	15	54	0	32	55	51	40	59	28	24	18	42	22	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.4	2758.15	65	60	55	10	15	0	59	54	0	4	36	34	25	48	0	11	37	57	49	54	52	0	13	20	41	38	17	53	0	14	60	27	43	50	12	10	46	0	16	21	8	29	0	19	31	47	2	58	26	35	33	23	0	32	55	51	42	18	24	28	59	40	22	5	56	0	39	15	3	44	45	7	61	6	9	30	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.5	2773.3	68	61	56	11	15	0	58	54	0	3	6	61	7	45	44	9	41	0	4	36	34	25	48	0	11	37	57	49	54	52	0	13	39	62	15	30	38	20	17	53	0	14	60	27	43	50	12	10	46	0	16	21	8	29	0	19	31	47	2	58	26	35	33	23	0	32	55	51	42	18	24	28	59	40	22	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.6	2878.07	69	61	56	9	13	0	60	56	0	3	6	45	7	61	44	9	41	0	4	36	34	25	48	0	11	49	57	37	54	52	0	13	17	20	30	38	15	62	39	53	0	14	60	27	43	50	12	10	46	0	16	21	8	29	0	19	31	47	2	58	26	35	33	23	0	32	55	22	51	42	18	24	28	59	40	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.7	3016.77	69	60	56	7	11	0	62	58	0	3	6	45	7	61	44	9	41	0	4	36	34	25	48	0	11	49	57	37	54	52	0	13	17	20	30	38	15	62	39	53	0	14	60	12	50	43	27	10	46	0	16	21	8	29	0	19	31	26	2	58	47	35	33	23	0	32	55	22	51	42	18	24	28	59	40	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.8	3004.2	69	60	56	8	12	0	61	57	0	3	6	61	7	45	44	9	41	0	4	36	34	25	48	0	11	49	57	37	54	52	0	13	17	20	30	38	15	62	39	53	0	14	60	12	50	43	27	10	46	0	16	21	8	29	0	19	31	26	2	58	47	35	33	23	0	32	55	22	51	42	18	24	28	59	40	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.9	3033.95	68	59	56	5	12	0	64	57	0	4	36	34	25	48	0	9	44	45	7	61	6	3	41	0	11	49	57	37	54	52	0	13	17	20	30	38	15	62	39	53	0	14	60	12	50	43	27	10	46	0	16	21	8	29	0	19	31	26	2	58	47	35	33	23	0	32	55	22	51	42	18	28	24	59	40	5	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1	2871.2	67	59	54	5	11	0	64	58	0	4	36	51	5	25	48	0	9	44	7	45	61	6	3	41	0	11	49	57	37	54	52	0	13	17	20	30	38	15	62	39	53	0	14	60	12	50	43	27	10	46	0	16	21	8	29	0	19	31	26	2	58	47	35	33	23	0	32	55	22	40	59	24	28	18	42	34	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
