best	1318.25
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	1.1	2326.36	73	66	55	11	19	0	65	57	0	6	23	25	62	11	19	52	59	0	7	27	29	50	3	58	0	8	37	68	15	63	14	47	34	0	16	51	54	24	41	39	32	0	18	53	38	42	9	21	35	31	0	20	2	26	64	0	28	66	67	30	43	44	48	0	33	46	13	49	45	17	10	60	55	22	40	0	56	65	5	36	61	4	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.2	2157.58	72	65	58	11	15	0	65	61	0	8	47	14	6	31	15	7	68	37	40	0	9	3	25	62	11	19	52	59	33	0	16	2	26	20	0	18	21	58	42	38	35	45	0	22	46	13	49	17	10	60	55	63	0	27	29	50	23	53	0	28	66	43	30	67	44	48	0	34	51	54	24	41	39	32	64	0	56	65	5	36	61	4	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.3	2157.33	72	66	58	11	15	0	65	61	0	8	47	14	6	31	15	7	68	37	40	0	9	3	25	62	11	19	52	59	33	0	16	2	26	20	0	18	21	58	42	38	35	45	0	22	46	13	10	17	49	60	55	63	0	27	29	50	23	53	0	28	66	43	30	67	44	48	0	34	51	54	24	41	39	32	64	0	56	65	5	36	61	4	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.4	2261.8	73	65	58	15	20	0	61	56	0	7	46	13	10	17	45	49	60	55	6	40	0	8	47	14	63	15	68	37	34	0	12	4	61	36	5	65	56	57	0	16	51	39	41	24	54	32	0	18	53	9	42	38	21	35	31	0	20	2	26	64	0	22	27	3	29	19	52	23	59	58	0	25	62	11	50	33	0	28	66	43	30	67	44	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.5	2260.6	73	65	58	14	20	0	62	56	0	7	46	13	45	17	10	49	60	55	6	40	0	8	47	14	63	15	68	37	34	0	12	4	61	36	5	65	56	57	0	16	51	39	41	24	54	32	0	18	53	21	38	42	9	35	31	0	20	2	26	64	0	22	27	3	29	19	52	23	59	58	0	25	62	11	50	33	0	28	66	43	30	67	44	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.6	2325.07	70	66	57	14	21	0	62	55	0	7	46	60	13	45	17	10	49	55	6	40	0	8	47	14	63	15	68	37	34	0	12	4	61	36	5	65	56	57	0	16	51	39	54	24	41	32	0	18	53	21	38	42	9	35	31	0	20	2	26	64	0	22	27	3	29	19	25	23	59	58	33	0	28	66	43	67	30	44	48	0	50	11	62	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.7	2362.67	72	67	59	12	22	0	64	54	0	7	46	60	13	45	17	10	49	55	6	40	0	8	47	14	63	15	68	37	34	0	12	4	61	36	5	65	56	57	0	16	39	54	24	41	32	51	0	18	53	21	38	42	9	35	31	0	20	2	26	64	0	22	27	23	25	19	29	3	59	58	33	0	28	66	43	67	30	44	48	0	50	11	62	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.8	2381.28	72	65	60	13	22	0	63	54	0	7	46	60	13	45	17	10	49	55	6	40	0	8	47	14	63	15	68	37	34	0	12	4	65	5	36	61	56	57	0	16	39	54	24	41	32	51	0	18	35	9	42	38	21	53	31	0	20	2	26	64	0	22	27	23	25	19	29	3	59	58	33	0	28	66	44	30	67	43	48	0	50	11	62	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.9	2389.37	72	66	58	11	20	0	65	56	0	7	46	60	10	45	17	13	49	55	6	40	0	8	47	14	63	15	68	37	34	0	12	4	65	5	36	61	56	57	0	16	39	54	24	41	32	51	0	18	35	9	42	38	21	53	31	0	20	2	26	64	0	22	27	23	25	19	29	3	59	58	33	0	28	66	44	30	67	43	48	0	52	50	11	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	2	2408.31	73	61	60	13	21	0	63	55	0	2	39	54	12	4	41	32	51	0	7	46	60	49	13	17	45	10	55	6	40	0	8	47	14	63	15	68	37	34	0	18	35	9	42	38	21	53	31	0	20	57	26	16	64	0	22	59	3	29	19	25	23	27	58	33	0	24	65	5	36	61	56	0	28	66	44	30	67	43	48	0	52	50	11	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.1	2175.18	72	66	49	13	17	0	63	59	0	3	19	25	11	62	52	29	59	0	6	17	35	21	38	27	53	45	22	0	7	63	13	49	18	10	60	46	15	37	0	16	32	20	0	26	51	54	24	41	39	2	64	0	28	66	67	8	44	48	0	31	58	50	23	9	42	0	34	30	68	14	55	33	47	43	40	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.2	2175.18	72	66	49	13	17	0	63	59	0	3	19	25	11	62	52	29	59	0	6	17	35	21	38	27	53	45	22	0	7	63	13	49	18	10	60	46	15	37	0	16	32	20	0	26	51	54	24	41	39	2	64	0	28	66	67	8	44	48	0	31	58	50	23	9	42	0	34	30	68	14	55	33	47	43	40	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.3	1955.99	66	62	53	17	25	0	59	51	0	3	19	25	11	62	52	29	59	0	6	17	35	21	38	27	53	45	22	0	16	32	20	0	26	51	54	24	41	39	2	64	0	28	66	67	8	44	48	0	30	47	14	15	63	33	37	68	43	0	31	58	50	23	9	42	0	34	7	46	60	10	18	49	13	55	40	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.4	2112.62	61	65	49	16	21	0	60	55	0	3	19	11	62	25	52	29	59	0	6	17	35	21	38	27	53	45	22	0	16	32	20	0	26	51	54	24	41	39	2	64	0	28	66	67	8	44	48	0	31	58	50	23	9	42	0	33	55	13	49	18	10	60	46	7	40	0	34	30	47	14	63	15	37	68	43	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.5	2028.48	59	61	47	16	20	0	60	56	0	3	52	19	11	62	25	29	59	0	6	17	35	21	38	27	53	45	22	0	16	51	54	24	41	39	32	0	20	2	26	64	0	28	66	67	8	44	48	0	31	58	23	50	9	42	0	33	55	13	49	18	10	60	46	7	40	0	34	30	47	14	63	15	37	68	43	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.6	2025.18	59	64	47	15	20	0	61	56	0	3	52	19	11	62	25	29	59	0	6	17	53	27	38	21	35	45	22	0	16	51	54	24	41	39	32	0	20	2	26	64	0	28	66	67	8	44	48	0	31	58	23	50	9	42	0	33	55	60	10	18	49	13	46	7	40	0	34	30	47	14	63	15	37	68	43	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.7	2101.37	72	65	58	13	16	0	63	60	0	3	52	19	11	62	25	29	59	0	7	55	60	10	18	49	13	46	6	40	0	8	47	14	63	15	37	68	34	0	16	51	54	24	41	39	32	0	17	53	38	9	42	21	35	45	31	0	20	2	26	64	0	22	58	50	23	27	33	0	28	66	67	30	43	44	48	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.8	2401.36	72	66	58	9	14	0	67	62	0	3	52	19	11	62	25	29	31	0	7	55	60	10	17	45	49	13	46	6	40	0	8	47	37	15	63	14	68	34	0	16	51	54	24	41	39	32	0	18	53	38	58	42	21	35	33	0	20	2	26	64	0	22	9	59	50	23	27	0	28	66	67	30	43	44	48	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.9	2307.31	71	66	57	12	17	0	64	59	0	3	52	19	11	62	25	29	31	0	7	46	13	49	45	17	10	60	55	6	40	0	8	37	68	15	63	14	47	34	0	16	51	54	24	41	39	32	0	18	53	38	58	42	21	35	33	0	20	2	26	64	0	22	9	59	50	23	27	0	28	66	67	30	43	44	48	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1	2297.56	72	65	57	11	17	0	65	59	0	3	52	19	11	62	25	29	31	0	7	46	13	49	45	17	10	60	55	6	40	0	8	37	68	15	63	14	47	34	0	9	59	50	23	27	22	0	16	51	54	24	41	39	32	0	18	53	38	58	42	21	35	33	0	20	2	26	64	0	28	66	67	30	43	44	48	0	56	65	5	36	61	4	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.1	2326.36	73	66	55	11	19	0	65	57	0	6	23	25	62	11	19	52	59	0	7	27	29	50	3	58	0	8	37	68	15	63	14	47	34	0	16	51	54	24	41	39	32	0	18	53	38	42	9	21	35	31	0	20	2	26	64	0	28	66	67	30	43	44	48	0	33	46	13	49	45	17	10	60	55	22	40	0	56	65	5	36	61	4	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.2	2284	73	67	56	12	21	0	64	55	0	7	46	13	10	17	45	49	60	55	6	40	0	8	37	68	15	63	14	47	34	0	16	51	39	41	24	54	32	0	18	53	38	42	9	21	35	31	0	20	2	26	64	0	22	27	3	29	19	52	23	59	58	0	28	66	67	30	43	44	48	0	33	25	62	11	50	0	56	65	5	36	61	4	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.3	2223.71	73	67	56	16	21	0	60	55	0	7	46	13	10	17	45	49	60	55	6	40	0	8	47	14	63	15	68	37	34	0	16	51	39	41	24	54	32	0	18	53	21	9	42	38	35	31	0	20	2	26	64	0	22	27	3	29	19	52	23	59	58	0	28	66	43	30	67	44	48	0	33	25	62	11	50	0	56	65	5	36	61	4	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.4	2190.79	70	66	56	19	23	0	57	53	0	7	46	13	45	17	10	49	60	55	6	40	0	8	47	14	63	15	68	37	34	0	16	51	39	54	24	41	32	0	18	53	21	9	42	38	35	31	0	20	2	26	64	0	22	27	3	29	19	25	23	59	58	33	0	28	66	43	30	67	44	48	0	50	11	62	52	0	56	65	5	36	61	4	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.5	2322.67	72	67	59	14	21	0	62	55	0	7	46	60	13	45	17	10	49	55	6	40	0	8	47	14	63	15	68	37	34	0	12	4	61	36	5	65	56	57	0	16	51	39	54	24	41	32	0	18	53	21	9	42	38	35	31	0	20	2	26	64	0	22	27	23	25	19	29	3	59	58	33	0	28	66	43	67	30	44	48	0	50	11	62	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.6	2363.16	72	66	60	11	22	0	65	54	0	7	46	60	13	45	17	10	49	55	6	40	0	8	47	14	63	15	68	37	34	0	12	4	65	5	36	61	56	57	0	16	39	54	24	41	32	51	0	18	53	21	38	42	9	35	31	0	20	2	26	64	0	22	27	23	25	19	29	3	59	58	33	0	28	66	43	67	30	44	48	0	50	11	62	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.7	2364.49	72	66	58	10	21	0	66	55	0	7	46	60	10	45	17	13	49	55	6	40	0	8	47	14	63	15	68	37	34	0	12	4	65	5	36	61	56	57	0	16	39	54	24	41	32	51	0	18	53	21	38	42	9	35	31	0	20	2	26	64	0	22	27	23	25	19	29	3	59	58	33	0	28	66	43	67	30	44	48	0	50	11	62	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.8	2452.5	73	62	61	9	20	0	67	56	0	2	39	54	12	4	41	32	51	0	7	46	60	49	13	17	45	10	55	6	40	0	8	47	14	63	15	68	37	34	0	18	53	21	38	42	9	35	31	0	20	57	26	16	64	0	22	27	23	52	19	29	3	59	58	0	24	65	5	36	61	56	0	25	50	11	62	33	0	28	66	43	67	30	44	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.9	2488.84	73	61	61	12	20	0	64	56	0	2	39	54	41	4	12	32	51	0	7	46	60	49	13	17	45	10	55	6	40	0	8	47	14	63	15	68	37	34	0	18	21	9	42	38	35	53	31	0	20	57	26	16	64	0	22	27	23	52	19	29	3	59	58	0	24	65	5	36	61	56	0	25	50	11	62	33	0	28	66	43	67	30	44	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	2	2468.03	74	63	61	12	22	0	64	54	0	2	39	54	41	4	12	32	51	0	7	46	60	49	13	17	45	10	55	6	40	0	8	47	14	63	15	68	37	34	0	18	21	9	42	38	35	53	31	0	20	57	26	16	64	0	22	59	3	23	52	19	29	27	58	0	24	65	5	36	61	56	0	25	50	11	62	33	0	28	66	44	30	67	43	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.1	2175.18	72	66	49	13	17	0	63	59	0	3	19	25	11	62	52	29	59	0	6	17	35	21	38	27	53	45	22	0	7	63	13	49	18	10	60	46	15	37	0	16	32	20	0	26	51	54	24	41	39	2	64	0	28	66	67	8	44	48	0	31	58	50	23	9	42	0	34	30	68	14	55	33	47	43	40	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.2	1955.99	66	62	53	17	25	0	59	51	0	3	19	25	11	62	52	29	59	0	6	17	35	21	38	27	53	45	22	0	16	32	20	0	26	51	54	24	41	39	2	64	0	28	66	67	8	44	48	0	30	47	14	15	63	33	37	68	43	0	31	58	50	23	9	42	0	34	7	46	60	10	18	49	13	55	40	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.3	2080.24	66	62	53	14	23	0	62	53	0	3	19	62	11	25	52	29	59	0	6	17	35	21	38	27	53	45	22	0	16	32	20	0	26	51	54	24	41	39	2	64	0	28	66	67	8	44	48	0	30	47	14	15	63	33	37	68	43	0	31	58	50	23	9	42	0	34	7	46	60	10	18	49	13	55	40	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.4	2138.59	59	63	47	16	20	0	60	56	0	3	19	11	62	25	52	29	59	0	6	17	35	21	38	27	53	45	22	0	16	51	54	24	41	39	32	0	20	2	26	64	0	28	66	67	8	44	48	0	31	58	23	50	9	42	0	33	55	13	49	18	10	60	46	7	40	0	34	30	47	14	63	15	37	68	43	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.5	2028.46	59	63	47	16	20	0	60	56	0	3	52	19	11	62	25	29	59	0	6	17	53	27	38	21	35	45	22	0	16	51	54	24	41	39	32	0	20	2	26	64	0	28	66	67	8	44	48	0	31	58	23	50	9	42	0	33	55	13	49	18	10	60	46	7	40	0	34	30	47	14	63	15	37	68	43	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.6	2101.37	72	65	58	13	16	0	63	60	0	3	52	19	11	62	25	29	59	0	7	55	60	10	18	49	13	46	6	40	0	8	47	14	63	15	37	68	34	0	16	51	54	24	41	39	32	0	17	53	38	9	42	21	35	45	31	0	20	2	26	64	0	22	58	50	23	27	33	0	28	66	67	30	43	44	48	0	56	4	61	36	5	65	12	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
