best	1636.07
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	2827.86	59	54	45	5	12	0	60	53	0	5	31	50	56	13	18	51	22	0	6	57	30	23	54	48	0	7	0	8	19	35	3	14	45	15	28	0	11	39	36	34	2	9	10	49	32	0	20	24	40	27	17	43	0	21	26	46	29	16	44	52	0	33	41	47	4	42	37	0	38	53	25	12	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	2719.58	59	56	46	5	12	0	60	53	0	5	31	50	56	13	18	51	22	0	6	54	30	23	57	48	0	7	0	8	19	35	3	14	45	15	28	0	11	32	49	10	9	2	34	36	39	0	20	24	40	27	17	43	0	21	26	46	29	16	44	52	0	33	41	47	4	42	37	0	38	53	25	12	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	2719.58	59	56	46	5	12	0	60	53	0	5	31	50	56	13	18	51	22	0	6	54	30	23	57	48	0	7	0	8	19	35	3	14	45	15	28	0	11	32	49	10	9	2	34	36	39	0	20	24	40	27	17	43	0	21	26	46	29	16	44	52	0	33	41	47	4	42	37	0	38	53	25	12	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	2719.58	59	56	46	5	12	0	60	53	0	5	31	50	56	13	18	51	22	0	6	54	30	23	57	48	0	7	0	8	19	35	3	14	45	15	28	0	11	32	49	10	9	2	34	36	39	0	20	24	40	27	17	43	0	21	26	46	29	16	44	52	0	33	41	47	4	42	37	0	38	53	25	12	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	2719.58	59	56	46	5	12	0	60	53	0	5	31	50	56	13	18	51	22	0	6	54	30	23	57	48	0	7	0	8	19	35	3	14	45	15	28	0	11	32	49	10	9	2	34	36	39	0	20	24	40	27	17	43	0	21	26	46	29	16	44	52	0	33	41	47	4	42	37	0	38	53	25	12	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	2719.58	59	56	46	5	12	0	60	53	0	5	31	50	56	13	18	51	22	0	6	54	30	23	57	48	0	7	0	8	19	35	3	14	45	15	28	0	11	32	49	10	9	2	34	36	39	0	20	24	40	27	17	43	0	21	26	46	29	16	44	52	0	33	41	47	4	42	37	0	38	53	25	12	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	2719.58	59	56	46	5	12	0	60	53	0	5	31	50	56	13	18	51	22	0	6	54	30	23	57	48	0	7	0	8	19	35	3	14	45	15	28	0	11	32	49	10	9	2	34	36	39	0	20	24	40	27	17	43	0	21	26	46	29	16	44	52	0	33	41	47	4	42	37	0	38	53	25	12	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	2666.48	66	56	52	2	8	0	63	57	0	6	54	57	33	22	30	37	48	0	7	0	8	19	35	3	14	45	15	28	0	13	49	10	9	2	34	36	0	20	24	40	27	17	43	0	21	44	16	29	46	26	52	0	23	41	5	11	4	42	0	38	53	25	12	55	0	47	18	39	56	32	50	31	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	2565.7	66	56	46	4	8	0	61	57	0	6	54	57	33	22	30	37	48	0	7	0	8	21	55	46	16	44	26	52	0	13	49	10	9	2	34	36	0	15	45	14	3	35	25	0	20	24	40	27	17	43	0	23	41	5	11	4	42	0	29	12	53	19	28	38	0	47	18	39	56	32	50	31	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	2566.73	66	56	46	4	8	0	61	57	0	6	54	57	33	22	30	37	48	0	7	0	8	21	55	46	16	44	26	52	0	13	49	10	9	2	34	36	0	15	45	14	3	35	25	0	20	24	40	27	17	43	0	23	41	11	5	4	42	0	29	12	53	19	28	38	0	47	18	39	56	32	50	31	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.1	2654.7	66	56	46	4	8	0	61	57	0	6	54	57	22	33	30	37	48	0	7	0	8	21	55	46	16	44	26	52	0	13	49	10	9	2	34	36	0	15	45	14	3	35	25	0	20	24	40	27	17	43	0	23	41	11	5	4	42	0	29	12	53	19	28	38	0	47	18	39	56	32	50	31	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.2	2706.78	66	56	46	3	8	0	62	57	0	6	54	30	33	22	57	37	48	0	7	0	8	21	55	44	16	46	26	52	0	13	49	10	9	2	34	36	0	15	45	14	3	35	25	0	20	24	40	27	17	43	0	23	41	11	5	4	42	0	29	12	19	53	28	38	0	47	18	39	56	32	50	31	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
