best	868.682
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.3	0.1	1597.46	42	37	29	5	8	0	41	38	0	2	31	37	35	17	33	23	16	0	4	15	18	7	29	30	19	0	5	3	39	10	22	38	27	28	20	0	6	14	34	32	9	12	0	8	21	24	11	41	13	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.2	1597.46	42	37	29	5	8	0	41	38	0	2	31	37	35	17	33	23	16	0	4	15	18	7	29	30	19	0	5	3	39	10	22	38	27	28	20	0	6	14	34	32	9	12	0	8	21	24	11	41	13	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.3	1597.46	42	37	29	5	8	0	41	38	0	2	31	37	35	17	33	23	16	0	4	15	18	7	29	30	19	0	5	3	39	10	22	38	27	28	20	0	6	14	34	32	9	12	0	8	21	24	11	41	13	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.4	1544.78	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	32	31	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.5	1544.78	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	32	31	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.6	1544.78	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	32	31	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.7	1544.78	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	32	31	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.8	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.9	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.1	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.2	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.3	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.4	1553.12	40	38	31	3	7	0	43	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	11	24	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.5	1559.08	40	36	32	3	8	0	43	38	0	4	30	18	6	29	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	9	32	31	16	12	0	8	21	11	24	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.6	1553.44	40	37	31	3	8	0	43	38	0	4	30	18	6	29	15	2	19	0	5	3	39	38	22	10	27	28	20	0	7	16	31	32	9	14	12	0	8	41	21	11	24	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.7	1644.8	43	35	35	3	8	0	43	38	0	3	39	38	19	10	27	28	20	0	4	30	18	6	12	29	15	2	22	0	5	26	36	40	25	0	7	16	9	23	34	14	0	8	41	21	11	24	13	0	31	37	33	17	35	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.8	1644.8	43	35	35	3	8	0	43	38	0	3	39	38	19	10	27	28	20	0	4	30	18	6	12	29	15	2	22	0	5	26	36	40	25	0	7	16	9	23	34	14	0	8	41	21	11	24	13	0	31	37	33	17	35	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.9	1647.73	43	35	35	3	8	0	43	38	0	3	39	38	19	10	27	28	20	0	4	30	18	6	12	29	15	2	22	0	5	26	36	40	25	0	7	16	9	23	34	14	0	8	41	21	11	24	13	0	31	37	35	17	33	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	2	1647.73	43	35	35	3	8	0	43	38	0	3	39	38	19	10	27	28	20	0	4	30	18	6	12	29	15	2	22	0	5	26	36	40	25	0	7	16	9	23	34	14	0	8	41	21	11	24	13	0	31	37	35	17	33	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.1	1597.46	42	37	29	5	8	0	41	38	0	2	31	37	35	17	33	23	16	0	4	15	18	7	29	30	19	0	5	3	39	10	22	38	27	28	20	0	6	14	34	32	9	12	0	8	21	24	11	41	13	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.2	1597.46	42	37	29	5	8	0	41	38	0	2	31	37	35	17	33	23	16	0	4	15	18	7	29	30	19	0	5	3	39	10	22	38	27	28	20	0	6	14	34	32	9	12	0	8	21	24	11	41	13	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.3	1597.46	42	37	29	5	8	0	41	38	0	2	31	37	35	17	33	23	16	0	4	15	18	7	29	30	19	0	5	3	39	10	22	38	27	28	20	0	6	14	34	32	9	12	0	8	21	24	11	41	13	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.4	1544.78	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	32	31	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.5	1544.78	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	32	31	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.6	1544.78	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	32	31	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.7	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.8	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.9	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.1	1552.67	39	38	30	4	7	0	42	39	0	4	30	29	6	18	15	2	19	0	5	3	39	10	22	38	27	28	20	0	7	14	16	31	32	9	12	0	8	21	24	11	41	13	0	23	35	17	33	37	34	0	25	40	36	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
