best	1383.13
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	2739.47	64	56	51	6	14	0	62	54	0	3	54	49	44	37	28	20	0	4	24	60	7	36	39	35	0	5	59	8	40	25	22	56	0	6	43	13	52	10	33	55	11	0	16	29	9	30	32	14	51	19	0	17	15	48	12	53	41	34	0	21	58	18	2	45	27	0	26	42	0	38	57	31	46	23	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	2739.47	64	56	51	6	14	0	62	54	0	3	54	49	44	37	28	20	0	4	24	60	7	36	39	35	0	5	59	8	40	25	22	56	0	6	43	13	52	10	33	55	11	0	16	29	9	30	32	14	51	19	0	17	15	48	12	53	41	34	0	21	58	18	2	45	27	0	26	42	0	38	57	31	46	23	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	2681.32	64	56	51	6	15	0	62	53	0	3	54	49	44	37	28	20	0	4	24	60	7	36	39	35	0	5	59	8	40	25	22	56	0	6	43	13	52	10	33	55	11	0	16	29	9	30	32	14	51	19	0	17	15	48	12	53	41	34	0	21	58	18	2	45	27	0	26	42	0	38	57	23	46	31	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	2681.32	64	56	51	6	15	0	62	53	0	3	54	49	44	37	28	20	0	4	24	60	7	36	39	35	0	5	59	8	40	25	22	56	0	6	43	13	52	10	33	55	11	0	16	29	9	30	32	14	51	19	0	17	15	48	12	53	41	34	0	21	58	18	2	45	27	0	26	42	0	38	57	23	46	31	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	2681.32	64	56	51	6	15	0	62	53	0	3	54	49	44	37	28	20	0	4	24	60	7	36	39	35	0	5	59	8	40	25	22	56	0	6	43	13	52	10	33	55	11	0	16	29	9	30	32	14	51	19	0	17	15	48	12	53	41	34	0	21	58	18	2	45	27	0	26	42	0	38	57	23	46	31	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	2530.85	64	56	51	6	17	0	62	51	0	3	54	49	44	37	28	20	0	4	24	60	7	36	39	35	0	5	59	8	40	25	22	56	0	6	43	13	52	10	33	55	11	0	16	29	32	30	9	14	51	19	0	17	15	48	12	53	41	34	0	21	58	18	2	45	27	0	26	42	0	38	57	23	46	31	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	2486.09	64	56	51	7	18	0	61	50	0	3	54	49	44	37	28	20	0	4	24	36	7	60	39	35	0	5	59	8	40	25	22	56	0	6	43	13	52	10	33	55	11	0	16	29	32	30	9	14	51	19	0	17	15	48	12	53	41	34	0	21	58	18	2	45	27	0	26	42	0	38	57	23	46	31	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	2466.98	64	56	51	6	18	0	62	50	0	3	54	49	44	37	28	20	0	4	39	60	7	36	24	35	0	5	59	8	40	25	22	56	0	6	43	13	52	10	33	55	11	0	16	29	32	30	9	14	51	19	0	17	15	48	12	53	41	34	0	21	58	18	2	45	27	0	26	42	0	38	57	23	46	31	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	2466.98	64	56	51	6	18	0	62	50	0	3	54	49	44	37	28	20	0	4	39	60	7	36	24	35	0	5	59	8	40	25	22	56	0	6	43	13	52	10	33	55	11	0	16	29	32	30	9	14	51	19	0	17	15	48	12	53	41	34	0	21	58	18	2	45	27	0	26	42	0	38	57	23	46	31	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	2383.49	62	57	53	9	16	0	59	52	0	3	49	57	44	2	21	0	5	59	8	40	25	16	22	36	0	14	30	27	9	29	0	15	41	53	12	48	4	34	0	17	26	42	0	19	28	31	11	46	23	37	51	0	20	58	18	54	45	32	0	35	24	7	56	60	39	0	38	6	43	13	52	10	33	55	50	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
