best	715.208
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	1721.61	54	50	43	8	11	0	56	53	0	2	48	39	11	6	0	3	28	36	30	34	9	0	4	49	40	33	45	17	0	5	27	0	7	52	13	47	35	18	0	8	46	31	41	53	0	14	20	29	10	54	0	16	51	24	38	25	44	23	50	0	22	12	15	55	0	26	43	21	32	42	19	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	1723.11	56	51	42	8	11	0	56	53	0	2	48	39	11	6	0	3	28	36	30	34	9	0	4	49	40	33	45	17	0	5	27	0	7	52	13	47	35	18	0	8	46	31	41	53	0	14	20	29	10	54	0	16	51	24	38	26	37	44	23	50	0	19	42	32	21	43	25	0	22	12	15	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	1716.6	56	50	42	7	11	0	57	53	0	2	48	39	11	6	0	3	28	34	30	36	9	0	4	49	33	40	45	17	0	5	27	0	7	52	13	47	35	18	0	8	46	31	41	53	0	14	20	29	10	54	0	16	51	24	38	26	37	44	23	50	0	19	42	32	21	43	25	0	22	12	15	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	1726.26	56	50	42	7	11	0	57	53	0	2	48	39	11	6	0	3	28	34	30	36	9	0	4	49	33	40	45	17	0	5	27	0	7	52	13	47	35	18	0	8	46	41	31	53	0	14	20	29	10	54	0	16	51	24	38	26	37	44	23	50	0	19	42	32	21	43	25	0	22	12	15	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	1726.26	56	50	42	7	11	0	57	53	0	2	48	39	11	6	0	3	28	34	30	36	9	0	4	49	33	40	45	17	0	5	27	0	7	52	13	47	35	18	0	8	46	41	31	53	0	14	20	29	10	54	0	16	51	24	38	26	37	44	23	50	0	19	42	32	21	43	25	0	22	12	15	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	1707.39	55	52	48	9	13	0	55	51	0	3	28	30	34	9	8	0	4	45	40	33	49	17	0	5	0	6	11	39	55	2	36	0	13	46	41	31	53	0	14	20	29	10	54	0	16	51	24	38	37	26	44	23	50	0	18	35	47	52	7	27	0	19	42	32	21	43	25	0	22	12	15	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	1743.1	54	47	46	6	13	0	58	51	0	2	16	48	55	11	6	0	3	28	34	30	36	9	0	4	45	40	33	49	17	0	5	27	0	7	52	13	47	35	18	0	8	46	41	31	53	0	12	24	44	26	37	38	23	0	14	20	29	10	54	0	19	42	32	21	43	25	0	22	51	15	50	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	1752.14	54	48	45	6	11	0	58	53	0	2	16	48	55	11	6	0	3	28	34	30	36	9	0	4	45	40	33	49	17	0	5	27	0	7	52	13	47	35	18	0	8	46	41	31	53	0	12	24	44	26	37	38	23	0	14	20	29	10	54	0	19	42	32	21	43	25	0	39	22	51	15	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	1814.27	51	49	41	9	13	0	55	51	0	2	16	48	55	11	6	0	3	28	34	30	36	9	0	4	45	14	33	49	17	0	5	27	0	7	52	13	47	35	18	0	8	46	41	31	53	0	12	38	37	26	44	24	23	0	19	42	32	21	43	25	0	39	22	51	15	50	0	40	20	29	10	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	1805.01	51	49	41	9	13	0	55	51	0	2	16	48	55	11	6	0	3	28	30	34	36	9	0	4	45	14	33	49	17	0	5	27	0	7	52	13	47	35	18	0	8	46	41	31	53	0	12	38	37	26	44	24	23	0	19	42	32	21	43	25	0	39	22	51	15	50	0	40	20	29	10	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.1	1805.01	51	49	41	9	13	0	55	51	0	2	16	48	55	11	6	0	3	28	30	34	36	9	0	4	45	14	33	49	17	0	5	27	0	7	52	13	47	35	18	0	8	46	41	31	53	0	12	38	37	26	44	24	23	0	19	42	32	21	43	25	0	39	22	51	15	50	0	40	20	29	10	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
