best	1007.08
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	2120.12	64	56	47	12	17	0	63	58	0	4	33	40	49	0	5	18	27	0	6	11	2	20	0	7	47	35	0	9	34	28	53	0	10	29	54	0	12	23	51	50	0	13	41	8	52	0	14	39	16	55	48	0	15	58	22	0	19	42	32	43	26	0	21	60	56	57	0	24	38	25	37	44	0	30	59	45	17	36	0	31	3	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	2120.12	64	56	47	12	17	0	63	58	0	4	33	40	49	0	5	18	27	0	6	11	2	20	0	7	47	35	0	9	34	28	53	0	10	29	54	0	12	23	51	50	0	13	41	8	52	0	14	39	16	55	48	0	15	58	22	0	19	42	32	43	26	0	21	60	56	57	0	24	38	25	37	44	0	30	59	45	17	36	0	31	3	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	2158.9	64	57	49	11	15	0	64	60	0	4	40	33	49	0	5	27	0	6	11	2	20	0	7	52	35	18	0	9	34	28	53	0	10	29	54	0	12	23	51	50	0	13	31	8	47	0	14	55	16	39	48	0	15	58	22	0	19	42	32	43	26	0	21	60	56	57	0	24	38	25	37	44	0	30	59	45	17	36	0	41	3	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	2137.11	64	57	49	11	15	0	64	60	0	4	40	33	49	0	5	27	0	6	11	2	20	0	7	52	35	18	0	9	34	28	53	0	10	29	54	0	12	23	51	50	0	13	31	8	47	0	14	55	39	16	48	0	15	58	22	0	19	42	32	43	26	0	21	60	56	57	0	24	38	25	37	44	0	30	59	45	17	36	0	41	3	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	2179.04	64	58	48	9	14	0	66	61	0	4	40	33	49	0	5	27	0	6	11	2	20	0	7	52	35	18	0	9	34	28	53	0	10	29	54	0	12	23	51	50	0	13	31	8	47	0	14	16	39	55	48	0	19	42	32	43	26	0	21	60	56	57	0	22	15	58	0	24	38	25	37	44	0	30	59	45	17	36	0	41	3	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	2101	64	58	49	10	16	0	65	59	0	4	40	33	49	0	5	27	0	6	11	2	20	0	7	52	35	18	0	9	34	28	53	0	10	29	54	0	12	23	51	50	0	13	31	8	47	0	14	55	39	48	16	0	19	42	32	43	26	0	21	60	56	57	0	22	15	58	0	24	38	37	25	44	0	30	59	45	17	36	0	41	3	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	2060.73	64	58	49	9	16	0	66	59	0	4	40	33	49	0	5	27	0	6	11	2	20	0	7	52	35	18	0	9	34	28	53	0	10	29	54	0	12	23	51	50	0	13	31	8	47	0	14	55	39	48	16	0	19	42	32	43	26	0	21	60	56	57	0	22	15	58	0	24	44	25	37	38	0	30	59	45	17	36	0	41	3	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	2093.78	63	57	50	9	16	0	66	59	0	4	40	33	49	0	5	27	0	6	11	2	20	0	7	52	35	18	0	9	34	28	53	0	10	29	54	0	13	31	8	47	0	14	55	39	48	16	0	19	42	32	43	26	0	21	60	56	57	0	22	15	58	0	24	44	25	37	38	0	30	59	45	17	36	0	41	3	46	0	50	12	23	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	2093.78	63	57	50	9	16	0	66	59	0	4	40	33	49	0	5	27	0	6	11	2	20	0	7	52	35	18	0	9	34	28	53	0	10	29	54	0	13	31	8	47	0	14	55	39	48	16	0	19	42	32	43	26	0	21	60	56	57	0	22	15	58	0	24	44	25	37	38	0	30	59	45	17	36	0	41	3	46	0	50	12	23	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	2068.27	63	57	50	9	16	0	66	59	0	4	40	33	49	0	5	27	0	6	11	2	20	0	7	52	35	18	0	9	34	28	53	0	10	29	54	0	13	31	8	47	0	14	55	39	48	16	0	19	42	32	43	26	0	21	60	56	57	0	22	15	58	0	24	44	25	37	38	0	30	59	45	17	36	0	41	3	46	0	50	23	12	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
