best	656.388
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	2518.22	74	69	58	2	6	0	78	74	0	24	62	43	67	32	70	72	56	61	65	71	60	57	21	42	19	26	73	0	39	16	15	58	51	66	38	25	37	44	23	12	50	22	55	0	41	3	28	36	17	59	49	45	4	30	34	9	31	46	0	68	5	18	35	47	8	53	13	52	7	69	27	76	0	74	64	63	54	10	6	11	48	2	29	20	14	40	33	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	2577.73	76	72	64	3	5	0	77	75	0	24	62	43	67	32	70	60	71	65	61	56	72	57	21	42	19	26	73	0	39	22	50	58	51	66	38	25	37	44	23	12	15	16	55	0	41	3	28	36	17	59	49	45	4	30	34	9	31	46	0	68	5	7	52	13	53	8	47	35	18	69	27	76	0	74	33	63	54	10	6	11	48	2	29	20	14	40	64	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	2366.63	76	71	64	1	6	0	79	74	0	24	62	43	67	32	60	71	65	61	56	72	57	70	21	42	19	26	73	0	39	50	58	51	66	38	25	37	44	23	12	15	22	16	55	0	41	9	36	30	4	45	49	59	17	34	28	3	31	46	0	68	69	18	35	47	8	53	13	52	7	5	27	76	0	74	40	33	54	10	6	11	48	2	29	20	14	63	64	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	2469.09	77	72	63	4	8	0	76	72	0	16	39	50	15	51	66	38	25	37	44	23	12	58	22	55	0	24	62	43	67	70	57	72	56	65	61	71	60	32	21	42	19	26	73	0	31	3	28	34	17	59	49	45	4	30	36	9	41	46	0	68	69	18	35	47	8	53	13	52	7	5	27	76	0	74	40	33	20	29	2	48	11	6	10	54	14	63	64	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	2500.28	77	73	63	3	7	0	77	73	0	16	39	50	15	51	66	38	25	37	44	23	12	58	22	55	0	24	62	43	67	70	57	72	56	65	61	71	60	32	21	42	19	26	73	0	31	3	28	34	17	45	49	59	4	30	36	9	41	46	0	68	69	18	35	47	8	53	13	52	7	5	27	76	0	74	40	14	54	10	6	11	48	2	29	20	33	63	64	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	2309.48	78	71	66	2	6	0	78	74	0	16	39	50	58	12	66	38	37	25	44	23	51	15	22	48	0	24	62	43	67	32	60	71	61	65	56	72	57	70	21	42	19	26	73	0	31	3	28	34	4	75	74	49	59	17	30	36	9	41	46	0	45	40	14	33	20	29	2	55	11	6	10	54	63	64	0	68	69	18	35	47	8	53	13	52	7	5	27	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	2479.93	79	71	62	3	6	0	77	74	0	16	39	22	15	51	23	38	37	25	44	66	12	58	50	48	0	24	62	43	67	57	72	56	65	61	71	60	32	70	21	42	19	26	73	0	31	3	28	34	4	75	74	49	59	17	30	36	9	41	46	0	45	40	63	54	10	6	11	55	2	29	20	33	14	64	0	68	69	18	35	47	8	53	13	52	7	5	27	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	2469.37	78	72	64	2	6	0	78	74	0	16	39	22	15	12	66	44	25	37	38	23	51	58	50	48	0	24	62	43	21	32	60	71	61	65	56	72	57	67	70	42	19	26	73	0	31	3	28	34	17	59	49	74	75	4	30	36	9	41	46	0	45	40	63	54	10	6	11	55	2	29	20	33	14	64	0	68	69	18	35	47	8	53	13	52	7	5	27	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	2539.6	79	70	62	3	6	0	77	74	0	16	39	22	15	12	38	37	25	44	66	23	51	58	50	48	0	24	62	43	70	67	57	72	56	65	61	71	60	32	21	42	19	26	73	0	31	3	28	30	4	75	59	49	74	17	34	36	9	41	46	0	45	40	63	54	10	6	11	55	2	29	20	33	14	64	0	68	69	18	35	47	8	53	13	52	7	5	27	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	2587.07	79	74	65	3	6	0	77	74	0	16	39	58	51	12	38	37	25	44	66	23	15	22	50	48	0	24	62	43	70	67	57	72	56	65	61	71	60	32	21	42	19	26	73	0	31	3	9	36	34	17	74	49	59	75	4	30	28	41	46	0	45	40	63	54	10	6	2	55	11	29	20	33	14	64	0	68	5	7	52	13	53	8	47	35	18	69	27	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
