best	557.107
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	1118.49	41	37	29	6	10	0	37	33	0	4	9	30	0	6	33	3	22	38	23	17	31	24	25	34	27	13	0	8	11	20	28	21	18	36	0	14	7	16	12	26	2	39	19	0	15	29	35	5	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	1123.06	41	37	28	7	8	0	36	35	0	4	9	30	0	6	33	3	22	38	23	31	17	24	25	34	27	13	0	8	11	20	28	21	18	36	0	14	7	16	12	26	2	39	19	0	15	29	35	5	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	1123.06	41	37	28	7	8	0	36	35	0	4	9	30	0	6	33	3	22	38	23	31	17	24	25	34	27	13	0	8	11	20	28	21	18	36	0	14	7	16	12	26	2	39	19	0	15	29	35	5	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	1123.06	41	37	28	7	8	0	36	35	0	4	9	30	0	6	33	3	22	38	23	31	17	24	25	34	27	13	0	8	11	20	28	21	18	36	0	14	7	16	12	26	2	39	19	0	15	29	35	5	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	1123.06	41	37	28	7	8	0	36	35	0	4	9	30	0	6	33	3	22	38	23	31	17	24	25	34	27	13	0	8	11	20	28	21	18	36	0	14	7	16	12	26	2	39	19	0	15	29	35	5	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	1224.05	41	36	28	6	7	0	37	36	0	4	9	30	0	6	33	3	22	38	23	31	17	24	25	34	27	13	0	8	18	20	28	11	21	36	0	14	7	16	12	26	2	39	19	0	15	29	35	5	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	1121.69	41	37	28	7	8	0	36	35	0	4	9	30	0	6	33	3	22	38	23	31	17	24	25	34	27	13	0	8	21	11	28	20	18	36	0	14	7	16	12	26	2	39	19	0	15	29	35	5	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	1123.58	41	37	28	6	7	0	37	36	0	4	9	30	0	6	33	3	22	38	23	31	17	24	25	34	27	13	0	8	21	11	28	20	18	36	0	14	7	16	12	26	2	39	19	0	15	29	5	35	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	1123.58	41	37	28	6	7	0	37	36	0	4	9	30	0	6	33	3	22	38	23	31	17	24	25	34	27	13	0	8	21	11	28	20	18	36	0	14	7	16	12	26	2	39	19	0	15	29	5	35	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	1123.58	41	37	28	6	7	0	37	36	0	4	9	30	0	6	33	3	22	38	23	31	17	24	25	34	27	13	0	8	21	11	28	20	18	36	0	14	7	16	12	26	2	39	19	0	15	29	5	35	37	10	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
