best	505.011
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	1.7	1328.33	32	26	24	0	5	0	33	28	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.8	1326.71	31	26	22	1	5	0	32	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.9	1337.85	31	27	21	1	5	0	32	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	2	1337.85	31	27	21	1	5	0	32	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.1	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.2	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.3	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.4	1201.6	31	27	24	3	3	0	30	30	0	11	4	27	8	29	25	26	28	6	2	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	16	12	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.5	1196.34	31	26	24	3	3	0	30	30	0	11	4	27	8	29	25	26	28	6	2	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	12	16	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.6	1196.62	31	26	24	2	3	0	31	30	0	11	4	27	8	29	2	6	28	26	25	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	12	16	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.7	1250.51	30	26	22	1	2	0	32	31	0	11	4	27	8	3	5	10	13	0	19	9	17	18	30	25	28	26	6	2	29	7	14	15	23	0	20	22	12	16	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.8	1229.6	30	26	23	2	2	0	31	31	0	11	4	27	8	3	7	14	15	23	0	13	17	18	29	2	6	26	28	25	30	5	10	9	19	0	20	22	12	16	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.9	1229.6	30	26	23	2	2	0	31	31	0	11	4	27	8	3	7	14	15	23	0	13	17	18	29	2	6	26	28	25	30	5	10	9	19	0	20	22	12	16	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1	1289.32	30	26	26	1	6	0	32	27	0	3	28	26	25	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.1	1289.32	30	26	26	1	6	0	32	27	0	3	28	26	25	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.2	1295.13	31	27	26	0	6	0	33	27	0	3	28	26	25	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	23	11	12	22	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.3	1328.33	32	26	24	0	5	0	33	28	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.4	1328.33	32	26	24	0	5	0	33	28	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.5	1328.33	32	26	24	0	5	0	33	28	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.6	1326.71	31	26	22	1	5	0	32	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.7	1326.71	31	26	22	1	5	0	32	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.8	1337.85	31	27	21	1	5	0	32	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.9	1322.35	30	26	20	2	6	0	31	27	0	13	9	17	14	27	5	8	30	6	2	29	7	18	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	2	1357.28	32	27	24	1	4	0	32	29	0	13	15	4	10	18	7	29	2	6	30	8	5	27	14	17	12	23	0	19	20	22	16	9	11	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.1	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.2	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.3	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.4	1201.6	31	27	24	3	3	0	30	30	0	11	4	27	8	29	25	26	28	6	2	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	16	12	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.5	1196.62	31	26	24	2	3	0	31	30	0	11	4	27	8	29	2	6	28	26	25	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	12	16	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.6	1196.6	31	27	24	2	2	0	31	31	0	11	4	27	8	29	2	6	26	28	25	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	12	16	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.7	1160.07	29	27	23	1	4	0	32	29	0	4	27	8	3	18	17	16	0	9	10	5	30	25	28	26	6	2	29	7	14	15	13	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.8	1264.28	31	26	23	2	2	0	31	31	0	11	4	27	8	3	7	14	15	23	0	13	17	18	30	25	28	26	6	2	29	5	10	9	19	0	20	22	12	16	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.9	1289.32	30	26	26	1	6	0	32	27	0	3	28	26	25	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1	1289.32	30	26	26	1	6	0	32	27	0	3	28	26	25	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.1	1289.32	30	26	26	1	6	0	32	27	0	3	28	26	25	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.2	1322.53	32	28	23	1	5	0	32	28	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.3	1328.33	32	26	24	0	5	0	33	28	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.4	1326.71	31	26	22	1	5	0	32	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.5	1326.71	31	26	22	1	5	0	32	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.6	1326.71	31	26	22	1	5	0	32	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.7	1346.14	32	26	24	1	4	0	32	29	0	13	15	4	10	18	7	29	2	6	30	8	5	27	14	17	12	23	0	19	20	22	16	9	11	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.8	1357.28	32	27	24	1	4	0	32	29	0	13	15	4	10	18	7	29	2	6	30	8	5	27	14	17	12	23	0	19	20	22	16	9	11	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	1.9	1357.28	32	27	24	1	4	0	32	29	0	13	15	4	10	18	7	29	2	6	30	8	5	27	14	17	12	23	0	19	20	22	16	9	11	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	2	1357.28	32	27	24	1	4	0	32	29	0	13	15	4	10	18	7	29	2	6	30	8	5	27	14	17	12	23	0	19	20	22	16	9	11	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.1	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.2	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.3	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.4	1201.88	31	27	24	2	3	0	31	30	0	11	4	27	8	29	2	6	28	26	25	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	16	12	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.5	1201.86	31	28	24	2	2	0	31	31	0	11	4	27	8	29	2	6	26	28	25	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	16	12	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.6	1196.6	31	27	24	2	2	0	31	31	0	11	4	27	8	29	2	6	26	28	25	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	12	16	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.7	1160.07	29	27	23	1	4	0	32	29	0	4	27	8	3	18	17	16	0	9	10	5	30	25	28	26	6	2	29	7	14	15	13	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.8	1249.42	31	27	26	1	6	0	32	27	0	3	28	26	25	0	13	9	4	10	27	5	8	29	2	6	30	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	0.9	1249.42	31	27	26	1	6	0	32	27	0	3	28	26	25	0	13	9	4	10	27	5	8	29	2	6	30	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1	1278.03	30	27	25	1	6	0	32	27	0	2	26	28	3	6	0	13	9	4	10	27	5	8	30	25	29	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.1	1322.53	32	28	23	1	5	0	32	28	0	13	9	4	10	27	5	8	30	6	2	29	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.2	1320.91	31	26	21	2	5	0	31	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	22	12	11	23	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.3	1320.91	31	26	21	2	5	0	31	28	0	13	9	17	14	18	7	29	2	6	30	8	5	27	10	4	15	16	0	19	20	22	12	11	23	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.4	1311.21	30	25	21	2	6	0	31	27	0	13	9	17	14	27	5	8	30	6	2	29	7	18	10	4	15	16	0	19	20	23	11	12	22	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.5	1346.14	32	26	24	1	4	0	32	29	0	13	15	4	10	18	7	29	2	6	30	8	5	27	14	17	12	23	0	19	20	22	16	9	11	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.6	1346.14	32	26	24	1	4	0	32	29	0	13	15	4	10	18	7	29	2	6	30	8	5	27	14	17	12	23	0	19	20	22	16	9	11	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.7	1357.28	32	27	24	1	4	0	32	29	0	13	15	4	10	18	7	29	2	6	30	8	5	27	14	17	12	23	0	19	20	22	16	9	11	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.8	1350.68	30	29	20	3	4	0	30	29	0	13	15	4	17	14	27	5	8	30	6	2	29	7	18	10	12	23	0	19	20	22	16	9	11	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	1.9	1350.68	30	29	20	3	4	0	30	29	0	13	15	4	17	14	27	5	8	30	6	2	29	7	18	10	12	23	0	19	20	22	16	9	11	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.4	2	1304.61	32	28	24	0	4	0	33	29	0	11	12	10	18	7	29	2	6	30	8	5	27	14	17	4	15	13	0	19	20	23	16	9	22	21	24	0	25	28	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0.1	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0.2	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0.3	1231.03	30	28	25	1	4	0	32	29	0	9	10	5	8	29	25	26	28	6	2	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0.4	1231.29	30	27	25	0	3	0	33	30	0	9	10	5	8	29	2	6	26	28	25	30	7	14	15	0	13	17	18	3	27	4	16	0	19	20	22	11	12	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0.5	1201.86	31	28	24	2	2	0	31	31	0	11	4	27	8	29	2	6	26	28	25	30	7	14	15	23	0	13	17	18	3	5	10	9	19	0	20	22	16	12	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0.6	1249.63	31	28	25	1	5	0	32	28	0	3	26	28	25	0	13	9	4	10	27	5	8	29	2	6	30	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0.7	1249.42	31	27	26	1	6	0	32	27	0	3	28	26	25	0	13	9	4	10	27	5	8	29	2	6	30	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0.8	1249.42	31	27	26	1	6	0	32	27	0	3	28	26	25	0	13	9	4	10	27	5	8	29	2	6	30	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	0.9	1238.13	30	28	25	1	6	0	32	27	0	2	26	28	3	6	0	13	9	4	10	27	5	8	29	25	30	7	18	14	17	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	1	1276.42	30	28	23	2	6	0	31	27	0	2	26	28	3	6	0	13	9	17	14	18	7	29	25	30	8	5	27	10	4	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	1.1	1276.42	30	28	23	2	6	0	31	27	0	2	26	28	3	6	0	13	9	17	14	18	7	29	25	30	8	5	27	10	4	15	16	0	19	20	22	12	11	23	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.5	1.2	1346.14	32	26	24	1	4	0	32	29	0	13	15	4	10	18	7	29	2	6	30	8	5	27	14	17	12	23	0	19	20	22	16	9	11	21	24	0	25	3	28	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
