best	976.015
l	m	n	cost	ed	ex	in	eA	eE	eR	dA	dE
0	0.1	0.1	1433.78	39	35	28	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	8	30	17	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.2	1433.78	39	35	28	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	8	30	17	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.3	1433.78	39	35	28	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	8	30	17	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.4	1437.51	39	35	29	6	10	0	36	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	17	30	8	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.5	1437.51	39	35	29	6	10	0	36	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	17	30	8	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.6	1437.51	39	35	29	6	10	0	36	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	17	30	8	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.7	1437.51	39	35	29	6	10	0	36	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	17	30	8	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.8	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	0.9	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.1	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.2	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.3	1440.86	41	36	31	4	9	0	38	33	0	2	22	12	23	13	24	29	3	6	34	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	14	18	5	37	0	20	36	32	0	26	28	31	4	9	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.4	1440.86	41	36	31	4	9	0	38	33	0	2	22	12	23	13	24	29	3	6	34	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	14	18	5	37	0	20	36	32	0	26	28	31	4	9	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.5	1336.65	43	36	32	7	13	0	35	29	0	2	22	12	23	13	24	29	3	6	34	0	5	20	28	31	4	9	21	0	14	36	26	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.6	1336.65	43	36	32	7	13	0	35	29	0	2	22	12	23	13	24	29	3	6	34	0	5	20	28	31	4	9	21	0	14	36	26	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.7	1482.21	42	35	32	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	9	31	4	28	32	0	14	36	26	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	20	35	18	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.8	1482.21	42	35	32	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	9	31	4	28	32	0	14	36	26	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	20	35	18	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	1.9	1482.21	42	35	32	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	9	31	4	28	32	0	14	36	26	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	20	35	18	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.1	2	1482.21	42	35	32	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	9	31	4	28	32	0	14	36	26	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	20	35	18	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.1	1433.78	39	35	28	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	8	30	17	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.2	1433.78	39	35	28	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	8	30	17	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.3	1433.78	39	35	28	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	8	30	17	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.4	1437.51	39	35	29	6	10	0	36	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	17	30	8	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.5	1437.51	39	35	29	6	10	0	36	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	17	30	8	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.6	1437.51	39	35	29	6	10	0	36	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	17	30	8	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.7	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.8	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	0.9	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.1	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.2	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.3	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.4	1383.61	43	36	33	5	11	0	37	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.5	1507.74	43	36	33	5	10	0	37	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	4	31	9	20	0	14	36	21	0	15	17	37	8	25	0	16	11	10	33	27	0	19	18	32	35	7	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.6	1482.21	42	35	32	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	9	31	4	28	32	0	14	36	26	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	20	35	18	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.7	1482.21	42	35	32	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	9	31	4	28	32	0	14	36	26	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	20	35	18	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.8	1482.21	42	35	32	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	9	31	4	28	32	0	14	36	26	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	20	35	18	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	1.9	1506.81	42	35	32	7	10	0	35	32	0	2	22	12	23	24	13	29	3	6	34	0	9	31	4	28	32	0	14	36	26	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	20	35	18	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.2	2	1506.81	42	35	32	7	10	0	35	32	0	2	22	12	23	24	13	29	3	6	34	0	9	31	4	28	32	0	14	36	26	0	15	17	30	8	25	0	16	11	10	33	27	0	19	7	21	20	35	18	5	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.1	1433.78	39	35	28	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	8	30	17	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.2	1433.78	39	35	28	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	8	30	17	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.3	1433.78	39	35	28	7	11	0	35	31	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	8	30	17	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.4	1437.51	39	35	29	6	10	0	36	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	17	30	8	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.3	0.5	1437.51	39	35	29	6	10	0	36	32	0	2	22	12	23	13	24	29	3	6	34	0	5	26	28	31	4	9	20	0	7	35	14	18	37	0	15	17	30	8	25	0	16	11	10	33	27	0	19	32	36	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
